file,paragraph count,sentences per paragraph,words per paragraph,characters per paragraph 
1027445,4,4.5,100.5,437.25
1027505,5,3.6,76.2,306.8
1027540,3,3.6666666666666665,90.33333333333333,375.6666666666667
1027602,5,4.2,56.2,211.2
1027793,4,3.25,80.0,333.0
1027891,5,4.0,72.0,289.0
1027916,5,3.6,71.8,313.2
1027947,1,15.0,299.0,1175.0
1028012,4,5.75,104.25,426.25
1028131,4,4.0,103.25,424.25
1028152,5,3.0,61.6,262.2
1028214,4,4.75,67.0,260.25
1028226,1,18.0,339.0,1272.0
1028308,5,4.2,87.2,332.4
1028323,5,3.4,72.6,310.4
1028434,1,3.0,47.0,191.0
1028542,5,3.0,56.0,237.0
1028734,1,10.0,337.0,1499.0
1028744,8,3.125,72.875,319.0
1028903,7,2.2857142857142856,58.42857142857143,260.14285714285717
1028941,4,3.5,56.25,232.5
1028980,4,3.5,88.75,364.75
1029018,4,5.75,95.5,396.5
1029038,4,2.5,45.0,168.0
1029045,5,3.2,117.0,456.2
1029138,6,1.8333333333333333,62.5,270.5
1029239,3,5.333333333333333,87.66666666666667,338.0
1029399,3,6.0,110.33333333333333,459.6666666666667
1029696,4,3.5,109.5,472.5
1029742,5,1.4,18.0,88.6
1029769,5,3.8,75.8,338.8
1029787,5,3.2,90.2,378.6
1029861,3,3.3333333333333335,95.66666666666667,400.6666666666667
1029906,4,4.0,85.0,363.25
1029988,5,2.6,63.0,305.8
1029996,4,4.5,108.25,470.5
1030079,2,5.5,231.0,1083.0
1030165,5,2.4,64.0,273.2
1030265,3,3.3333333333333335,116.33333333333333,503.3333333333333
1030267,1,11.0,241.0,1062.0
1030588,2,6.5,111.0,478.5
1030770,5,4.2,61.2,260.2
1030800,3,4.666666666666667,101.0,466.6666666666667
1030833,5,2.6,70.0,267.2
1030846,6,1.0,56.166666666666664,209.5
1030852,5,3.2,86.8,348.0
1030947,5,3.2,59.2,258.4
1031161,5,4.0,72.8,300.6
1031293,3,5.666666666666667,106.66666666666667,463.3333333333333
1031347,4,4.0,78.0,321.25
1031374,4,4.0,142.5,592.25
1031443,5,5.0,66.0,260.2
1031452,4,5.25,100.25,388.0
1031531,4,4.5,92.25,391.0
1031594,6,1.8333333333333333,56.166666666666664,222.33333333333334
1031927,5,4.6,75.6,312.4
1032028,4,3.5,84.25,362.75
1032060,5,5.0,76.8,304.6
1032509,3,4.666666666666667,115.66666666666667,487.0
1032633,4,2.0,43.25,201.75
1032851,7,1.7142857142857142,49.285714285714285,182.57142857142858
1032915,7,2.142857142857143,60.0,238.42857142857142
1033128,4,1.75,60.75,257.5
1033177,4,1.75,53.5,233.25
1033201,3,5.666666666666667,111.33333333333333,466.3333333333333
1033242,4,2.25,82.75,374.5
1033249,4,3.5,59.0,208.5
1033252,5,3.2,95.6,411.6
1033373,4,5.75,100.75,438.75
1033374,4,5.25,82.75,356.25
1033535,4,1.25,73.0,303.75
1033760,2,6.5,99.0,425.0
1033779,4,6.75,93.5,376.25
1033827,5,2.4,73.2,326.6
1033931,6,2.6666666666666665,60.666666666666664,250.16666666666666
1034006,5,2.8,69.8,283.8
1034028,2,15.0,199.0,784.0
1034031,3,5.666666666666667,75.66666666666667,318.3333333333333
1034078,4,3.5,91.75,413.25
1034095,5,3.2,77.8,310.8
1034186,4,3.25,85.0,345.25
1034191,3,6.0,84.66666666666667,355.6666666666667
1034419,4,3.75,101.0,449.25
1034439,4,2.5,82.25,347.5
1034481,4,4.0,97.5,414.75
1034522,4,3.5,88.0,353.5
1034558,5,2.6,76.6,313.0
1034720,5,2.0,72.4,292.8
1034797,2,11.5,181.0,714.5
1034833,2,2.5,75.5,335.0
1034968,6,2.5,58.166666666666664,248.16666666666666
1035025,3,5.333333333333333,118.33333333333333,444.0
1035126,4,5.75,119.5,527.5
1035213,5,5.2,92.0,348.2
1035233,5,3.0,50.4,223.6
1035799,3,7.333333333333333,97.66666666666667,421.0
1035814,5,5.6,96.2,362.0
1035880,6,3.0,60.333333333333336,271.0
1035943,4,2.5,48.5,213.75
1036123,7,1.5714285714285714,52.714285714285715,223.28571428571428
1036284,6,2.0,74.16666666666667,298.0
1036331,3,7.0,149.33333333333334,602.0
1036451,7,3.4285714285714284,52.42857142857143,236.28571428571428
1036477,4,4.75,98.25,406.0
1036917,4,2.75,74.0,310.5
1036941,6,2.0,64.66666666666667,262.3333333333333
1036993,4,4.75,112.5,459.5
1037075,6,1.3333333333333333,45.333333333333336,191.0
1037084,7,3.0,50.857142857142854,208.0
1037113,4,2.5,100.5,409.5
1037117,4,3.75,68.5,270.5
1037247,5,5.8,59.6,235.6
1037349,6,3.3333333333333335,65.5,237.5
1037397,3,5.333333333333333,110.66666666666667,472.0
1037521,6,3.0,76.0,325.5
1037543,5,4.2,68.2,296.0
1037575,5,4.4,46.8,157.0
1037578,7,3.2857142857142856,72.57142857142857,307.2857142857143
1037690,6,2.1666666666666665,48.166666666666664,232.5
1037898,4,1.25,80.25,314.5
1038048,5,3.6,74.6,331.0
1038083,6,2.6666666666666665,52.166666666666664,239.16666666666666
1038325,4,5.25,105.25,458.75
1038347,6,3.0,66.83333333333333,271.5
1038393,5,2.2,67.4,250.0
1038419,3,6.666666666666667,110.0,476.3333333333333
1038555,4,6.0,95.5,417.5
1038651,5,4.8,68.4,272.4
1038710,2,8.0,170.5,724.0
1038759,3,4.666666666666667,127.33333333333333,517.0
1038767,4,3.25,93.25,394.0
1038858,5,4.8,61.2,216.0
1038859,5,4.2,84.6,383.0
1038904,2,7.0,109.5,451.5
1038976,4,3.5,95.75,417.5
1039053,3,6.333333333333333,135.33333333333334,593.3333333333334
1039088,5,4.4,60.4,245.2
1039092,4,3.0,73.5,294.75
1039104,6,2.3333333333333335,50.0,185.5
1039122,6,3.1666666666666665,55.333333333333336,229.5
1039141,5,3.0,80.4,360.4
1039172,5,4.8,92.6,429.2
1039238,5,3.4,75.0,352.4
1039278,4,4.0,134.25,558.5
1039360,1,20.0,311.0,1212.0
1039377,6,2.3333333333333335,29.666666666666668,129.16666666666666
1039658,5,3.2,77.2,284.0
1039861,3,6.0,123.0,533.0
1039976,4,3.25,59.5,216.5
1040067,5,5.4,85.4,367.4
1040073,6,1.6666666666666667,89.66666666666667,383.1666666666667
1040096,8,2.75,55.75,255.125
1040198,1,15.0,336.0,1405.0
1040327,4,3.25,80.5,318.75
1040433,5,4.0,80.4,343.4
1040452,4,7.25,131.75,447.75
1040502,7,2.4285714285714284,64.28571428571429,249.42857142857142
1040518,5,3.4,71.4,249.6
1040595,5,3.0,71.8,321.2
1040606,3,6.333333333333333,112.66666666666667,422.0
1040744,1,20.0,378.0,1794.0
1040919,5,3.2,79.0,313.2
1041085,4,4.0,80.0,367.0
1041086,5,3.6,70.2,258.2
1041264,5,3.4,99.2,398.2
1041315,4,4.75,93.25,399.75
1041350,2,6.0,146.0,579.5
1041402,4,3.5,40.75,164.0
1041462,4,2.25,90.5,325.25
1041624,5,3.2,81.4,382.2
1041832,5,3.0,64.8,251.6
1042544,4,3.25,86.25,347.25
1042567,4,9.0,131.0,542.25
1042872,4,2.25,60.25,231.5
1042969,4,4.25,97.75,395.5
1042970,2,4.0,49.5,213.0
1043095,6,5.0,73.83333333333333,291.1666666666667
1043338,6,4.666666666666667,60.5,212.5
1043585,4,4.0,65.0,260.75
1043817,5,4.4,74.4,284.8
1043863,2,7.0,130.5,538.0
1044003,5,3.8,86.2,356.8
1044127,1,9.0,90.0,341.0
1044255,5,3.4,69.4,277.0
1044359,3,7.0,108.0,439.3333333333333
1044423,4,3.5,69.75,293.0
1044456,4,5.25,104.75,523.75
1044505,4,4.5,87.5,363.25
1044553,4,2.25,86.25,330.75
1044594,4,3.5,103.25,448.75
1044657,4,5.0,92.75,430.0
1044688,2,4.0,112.0,424.0
1044838,5,3.6,86.4,347.4
1044849,4,4.75,72.0,285.5
1044940,5,1.2,66.2,288.2
1045034,3,6.333333333333333,81.66666666666667,343.6666666666667
1045193,4,4.0,55.0,220.25
1045224,6,3.3333333333333335,81.33333333333333,338.5
1045316,4,6.0,99.25,405.75
1045391,4,4.25,99.25,396.0
1045426,4,5.75,125.75,502.25
1045445,7,2.5714285714285716,45.714285714285715,190.0
1045518,3,5.0,129.33333333333334,490.0
1045547,5,4.8,62.0,235.0
1045710,3,2.6666666666666665,99.33333333333333,404.0
1045762,4,5.0,93.75,398.0
1045779,4,5.25,62.75,254.75
1045802,3,3.0,87.66666666666667,358.0
1045808,2,1.0,17.5,77.5
1045966,4,5.75,105.5,415.5
1046028,5,3.4,81.4,343.4
1046045,5,4.0,72.8,303.6
1046053,1,15.0,310.0,1151.0
1046064,3,3.0,100.66666666666667,388.6666666666667
1046103,5,4.2,96.6,379.6
1046120,4,4.5,76.5,320.5
1046238,4,3.75,80.25,355.25
1046278,3,5.0,103.0,418.0
1046358,6,3.3333333333333335,58.333333333333336,227.33333333333334
1046466,3,2.3333333333333335,115.0,453.6666666666667
1046625,3,5.666666666666667,131.66666666666666,546.0
1046872,5,2.0,63.6,271.2
1046927,4,3.5,65.5,297.0
1047003,3,5.0,119.33333333333333,536.6666666666666
1047013,4,3.25,90.5,392.0
1047079,6,4.333333333333333,82.33333333333333,347.5
1047207,4,3.25,52.75,206.25
1047227,6,2.8333333333333335,59.0,231.66666666666666
1047353,4,4.0,98.25,436.0
1047357,4,2.5,71.75,303.0
1047489,5,5.2,85.0,389.8
1047495,3,6.333333333333333,111.0,478.3333333333333
1047824,4,2.75,57.25,218.5
1047838,3,6.0,117.66666666666667,457.0
1047872,5,2.8,73.6,318.4
1047886,6,5.0,64.83333333333333,251.83333333333334
1047921,4,4.25,82.75,384.5
1047922,4,3.25,72.0,292.5
1047966,4,3.75,92.5,361.25
1047971,4,2.75,83.5,314.5
1047983,1,8.0,86.0,285.0
1048128,4,2.75,50.75,216.75
1048130,6,2.8333333333333335,50.166666666666664,214.83333333333334
1048159,3,3.3333333333333335,49.333333333333336,202.66666666666666
1048280,7,2.142857142857143,61.0,251.57142857142858
1048341,6,2.1666666666666665,70.16666666666667,266.6666666666667
1048364,5,3.6,87.6,345.2
1048472,5,2.8,67.0,307.2
1048529,3,5.0,92.0,383.3333333333333
1048738,4,5.5,89.75,383.0
1048742,6,1.1666666666666667,56.166666666666664,228.5
1048761,1,18.0,245.0,1026.0
1048805,4,4.5,98.75,394.25
1048903,4,3.25,79.25,362.0
1048952,4,4.75,130.75,595.75
1048984,4,6.0,81.75,359.5
1049008,4,2.25,83.75,347.25
1049012,8,1.875,41.75,191.875
1049114,4,4.5,92.75,377.0
1049179,5,2.4,78.6,334.6
1049261,4,2.75,70.75,312.0
1049276,4,3.5,85.0,345.75
1049329,5,4.2,84.0,315.8
1049429,1,10.0,295.0,1150.0
1049460,4,2.0,54.25,225.25
1049472,5,2.4,60.0,278.8
1049574,4,4.75,108.75,444.25
1049746,6,1.8333333333333333,67.83333333333333,282.5
1049846,3,2.3333333333333335,161.0,642.3333333333334
1049849,4,3.0,62.25,282.5
1049910,4,4.5,101.0,394.75
1049951,6,3.0,68.33333333333333,327.5
1050304,5,3.8,69.4,285.2
1050342,4,3.75,77.75,328.25
1050463,4,4.0,91.5,375.0
1050504,4,8.0,130.75,526.0
1050553,6,2.3333333333333335,56.333333333333336,205.83333333333334
1050622,3,6.0,122.0,535.6666666666666
1050860,4,4.5,60.75,262.25
1050908,4,3.0,73.75,306.0
1050931,1,1.0,307.0,1491.0
1050955,4,4.0,76.5,318.75
1051036,2,5.0,206.5,762.5
1051270,5,4.0,87.0,366.0
1051276,6,1.3333333333333333,23.5,102.16666666666667
1051474,7,1.8571428571428572,47.42857142857143,212.71428571428572
1051518,5,4.0,60.2,243.4
1051796,4,5.5,120.25,495.0
1051912,2,7.5,154.5,685.0
1051940,4,2.75,44.0,182.25
1052028,5,4.8,73.8,292.0
1052029,4,3.5,71.75,301.25
1052074,1,18.0,388.0,1662.0
1052103,6,4.833333333333333,63.833333333333336,247.16666666666666
1052180,3,5.0,134.66666666666666,614.0
1052209,6,3.0,60.666666666666664,257.1666666666667
1052326,3,4.666666666666667,79.66666666666667,368.3333333333333
1052334,4,6.5,86.75,358.25
1052336,4,4.75,90.0,403.5
1052362,6,3.8333333333333335,54.5,214.83333333333334
1052378,7,1.5714285714285714,34.285714285714285,145.42857142857142
1052420,4,3.25,82.25,381.0
1052464,4,3.0,44.75,185.5
1052475,4,5.0,77.5,290.0
1052529,5,4.2,78.0,332.6
1052664,4,3.75,96.0,436.25
1052677,6,2.0,60.333333333333336,283.3333333333333
1052687,6,2.8333333333333335,61.666666666666664,255.33333333333334
1052914,4,2.75,80.0,363.5
1052915,3,5.666666666666667,96.0,440.3333333333333
1053038,4,3.0,76.75,365.5
1053130,4,5.5,116.5,475.25
1053154,6,2.1666666666666665,62.5,259.0
1053159,5,2.2,67.4,273.4
1053179,5,3.6,69.4,278.2
1053185,4,3.5,85.25,337.75
1053274,4,4.0,101.75,429.75
1053312,2,17.0,198.0,812.0
1053317,4,4.0,84.25,359.25
1053319,3,4.333333333333333,130.66666666666666,559.3333333333334
1053480,4,6.75,116.25,507.5
1053568,1,15.0,247.0,1012.0
1053764,5,3.4,50.0,222.0
1053966,5,4.6,109.0,449.2
1053994,6,2.3333333333333335,54.833333333333336,218.5
1054125,6,1.8333333333333333,58.666666666666664,244.16666666666666
1054261,7,3.142857142857143,58.857142857142854,259.7142857142857
1054274,3,3.3333333333333335,92.33333333333333,385.6666666666667
1054290,3,4.333333333333333,97.66666666666667,377.0
1054294,3,5.333333333333333,79.0,346.3333333333333
1054317,4,4.75,97.25,363.0
1054353,4,1.25,90.0,381.75
1054442,6,3.5,60.5,273.5
1054476,4,3.5,77.75,346.25
1054640,5,4.4,65.0,253.6
1054654,1,11.0,172.0,656.0
1054672,4,5.75,128.5,482.0
1054691,5,3.2,80.6,323.4
1054730,5,2.6,82.0,336.8
1054917,4,3.25,79.5,359.25
1054940,6,3.6666666666666665,56.833333333333336,227.33333333333334
1055117,3,3.0,107.33333333333333,391.3333333333333
1055139,5,4.2,59.0,250.6
1055163,4,3.25,81.75,343.5
1055177,4,4.5,82.5,354.25
1055205,6,3.6666666666666665,102.33333333333333,450.1666666666667
1055329,4,4.75,100.25,446.75
1055473,6,4.0,61.833333333333336,257.3333333333333
1055508,6,2.3333333333333335,64.5,243.16666666666666
1055524,5,2.2,70.4,281.8
1055639,4,9.0,88.5,335.75
1055656,4,4.5,99.5,418.75
1055820,5,5.0,89.4,405.8
1055868,2,7.5,221.5,895.0
1055941,5,3.4,76.0,320.0
1055965,4,3.0,65.75,263.0
1056099,1,5.0,308.0,1193.0
1056327,4,4.5,101.75,453.75
1056329,6,5.0,73.5,306.3333333333333
1056537,5,4.8,100.8,403.0
1056811,6,2.8333333333333335,67.33333333333333,297.8333333333333
1056841,4,3.75,97.25,368.5
1057078,6,2.1666666666666665,56.5,248.0
1057163,3,3.3333333333333335,78.0,342.3333333333333
1057251,6,3.5,67.0,294.3333333333333
1057485,5,2.8,58.8,267.8
1057533,1,25.0,328.0,1261.0
1057575,7,3.5714285714285716,76.0,331.57142857142856
1057625,6,3.0,58.666666666666664,238.66666666666666
1057810,3,4.333333333333333,118.66666666666667,487.0
1057852,6,3.8333333333333335,117.16666666666667,485.8333333333333
1058104,4,4.75,100.75,397.0
1058151,3,5.666666666666667,91.0,414.0
1058201,4,3.5,80.25,333.5
1058326,4,4.25,87.75,338.0
1058350,3,6.666666666666667,131.33333333333334,587.6666666666666
1058415,5,3.4,71.4,276.4
1058476,2,5.0,67.5,246.0
1058559,5,5.0,75.2,291.6
1058759,5,2.0,51.0,230.0
1058811,5,3.8,75.0,336.2
1059007,4,4.5,99.25,423.25
1059253,5,3.4,74.8,349.0
1059305,5,3.2,84.2,334.2
1059344,5,4.0,97.0,352.4
1059458,5,2.2,69.2,304.2
1059545,5,1.2,76.2,342.4
1059581,4,5.75,103.25,451.5
1059615,4,5.5,105.25,462.75
1059679,7,1.7142857142857142,42.857142857142854,191.14285714285714
1059882,4,2.5,63.0,247.0
1060083,4,4.25,96.0,396.0
1060152,4,3.25,76.25,338.0
1060155,5,5.0,65.4,286.4
1060401,2,10.0,177.0,713.0
1060599,3,5.0,115.0,452.6666666666667
1060707,4,5.0,105.75,486.0
1060861,5,2.2,60.6,256.6
1060888,5,2.2,52.6,239.6
1060937,4,4.25,73.25,306.75
1061074,6,2.3333333333333335,63.0,272.8333333333333
1061087,4,3.5,67.0,263.5
1061121,7,1.2857142857142858,52.857142857142854,223.85714285714286
1061257,5,3.0,69.0,301.2
1061299,5,4.0,81.2,304.2
1061328,7,1.4285714285714286,39.857142857142854,196.14285714285714
1061442,1,28.0,469.0,2073.0
1061522,1,19.0,343.0,1436.0
1061634,4,4.5,89.25,365.5
1061654,5,1.6,58.0,246.2
1061753,5,2.6,73.2,313.2
1061777,5,3.8,65.0,257.0
1061910,2,9.0,216.0,947.0
1061931,4,6.5,115.0,421.0
1061996,3,5.0,127.33333333333333,561.6666666666666
1062151,5,3.2,83.2,363.4
1062224,5,3.2,72.2,327.4
1062397,5,5.0,75.2,326.4
1062461,5,4.4,80.8,341.8
1062824,3,1.6666666666666667,86.33333333333333,378.3333333333333
1062900,8,2.375,53.125,230.875
1062956,4,1.5,91.25,376.5
1063116,3,5.333333333333333,93.0,366.3333333333333
1063282,4,5.5,105.5,448.0
1063382,6,5.666666666666667,61.333333333333336,272.5
1063435,4,5.0,92.25,380.75
1063443,4,6.25,101.75,446.5
1063478,5,2.2,51.0,235.2
1063481,5,2.0,63.8,256.6
1063514,5,3.4,73.8,313.8
1063731,3,6.333333333333333,138.33333333333334,574.3333333333334
1063758,7,1.5714285714285714,52.42857142857143,193.0
1063781,4,3.0,99.5,402.75
1063805,1,15.0,303.0,1236.0
1063857,1,6.0,225.0,1091.0
1063915,4,3.75,60.5,217.5
1063980,1,4.0,420.0,1625.0
1064058,3,6.0,81.66666666666667,342.0
1064149,7,2.857142857142857,58.42857142857143,238.85714285714286
1064273,5,4.0,83.2,326.2
1064359,4,6.0,74.5,277.5
1064402,4,3.0,94.75,423.25
1064440,4,5.75,113.75,461.5
1064474,5,3.4,73.8,332.0
1064481,10,2.8,51.7,218.6
1064490,5,4.6,76.6,294.4
1064511,4,5.25,85.5,371.75
1064514,1,6.0,250.0,1119.0
1064657,2,5.5,124.5,513.0
1064740,5,3.6,73.8,293.4
1064788,6,1.6666666666666667,24.0,100.66666666666667
1064817,4,3.25,108.5,444.75
1065118,1,16.0,285.0,1319.0
1065343,5,3.6,94.2,433.6
1065347,3,4.666666666666667,97.33333333333333,376.3333333333333
1065491,6,2.5,65.83333333333333,299.0
1065522,4,3.0,87.75,390.5
1065623,5,3.0,62.8,265.2
1065714,5,2.6,69.0,257.6
1065788,5,3.8,82.0,364.0
1065933,6,2.0,61.333333333333336,254.16666666666666
1065943,5,5.2,81.8,301.2
1066097,4,3.75,100.75,431.75
1066286,4,2.75,68.5,346.0
1066357,4,2.5,63.5,263.5
1066388,3,6.666666666666667,138.33333333333334,508.0
1066392,5,3.4,91.6,402.8
1066453,4,2.75,58.25,243.75
1066543,6,2.5,82.83333333333333,361.5
1066560,5,4.4,70.0,274.8
1066683,5,6.2,83.8,307.2
1066802,6,3.3333333333333335,62.5,232.66666666666666
1066839,5,3.4,77.6,356.2
1066847,2,6.0,142.5,525.5
1066886,2,5.0,151.0,609.5
1066982,1,7.0,409.0,1739.0
1066984,3,3.6666666666666665,72.66666666666667,310.3333333333333
1067011,5,4.4,68.6,278.6
1067028,6,4.166666666666667,60.166666666666664,234.16666666666666
1067037,4,5.0,99.0,401.75
1067059,6,2.1666666666666665,78.83333333333333,334.5
1067151,5,3.4,68.6,281.8
1067180,6,4.0,76.0,287.5
1067299,7,1.1428571428571428,46.857142857142854,191.85714285714286
1067311,5,3.4,77.2,356.6
1067754,7,1.8571428571428572,35.285714285714285,144.0
1068333,6,4.166666666666667,69.0,274.5
1068419,1,5.0,130.0,510.0
1068473,4,3.75,55.0,217.0
1068762,4,4.25,98.0,435.5
1068953,5,5.4,90.8,385.8
1069036,6,2.6666666666666665,75.66666666666667,321.1666666666667
1069041,4,7.0,95.25,413.25
1069135,8,2.125,68.5,267.75
1069167,4,3.75,71.75,308.75
1069251,5,3.8,54.6,239.2
1069313,4,3.25,68.0,326.0
1069384,4,2.0,47.0,216.5
1069389,4,5.25,87.0,375.5
1069391,6,3.1666666666666665,66.5,285.0
1069410,5,4.6,80.6,318.0
1069486,1,17.0,335.0,1432.0
1069685,6,3.6666666666666665,68.66666666666667,280.8333333333333
1069829,4,3.5,118.0,491.25
1069998,8,1.875,34.25,146.5
1070118,5,3.2,58.6,264.4
1070259,4,6.0,77.5,296.5
1070292,5,4.0,66.4,294.4
1070334,4,3.75,102.0,401.75
1070349,4,4.75,97.5,400.25
1070375,4,6.25,104.25,397.0
1070521,4,5.0,88.75,397.75
1070723,4,1.0,77.5,306.5
1070789,4,5.0,86.25,338.25
1071263,6,4.0,56.666666666666664,216.33333333333334
1071284,3,1.6666666666666667,77.66666666666667,346.6666666666667
1071511,4,1.0,75.75,284.75
1071513,4,5.5,96.0,384.25
1071641,4,5.5,81.25,327.75
1071692,3,5.333333333333333,142.66666666666666,616.6666666666666
1071781,8,2.0,44.0,193.375
1071822,4,1.75,81.25,339.5
1071846,6,1.8333333333333333,52.833333333333336,201.66666666666666
1071943,8,3.25,61.875,260.625
1072072,4,4.25,74.0,290.5
1072087,1,20.0,375.0,1677.0
1072397,5,3.0,80.0,338.6
1072520,5,3.8,68.6,293.4
1072528,6,2.3333333333333335,51.166666666666664,217.16666666666666
1072606,5,6.4,111.8,463.6
1072658,4,4.0,70.75,296.5
1072659,3,2.6666666666666665,82.33333333333333,355.6666666666667
1072963,4,5.5,76.25,330.0
1072988,5,3.4,65.0,252.8
1073001,2,15.0,166.0,625.0
1073014,5,3.0,46.6,213.2
1073024,5,3.6,70.0,321.4
1073131,4,3.25,76.5,346.0
1073147,5,2.6,65.8,289.6
1073420,5,2.8,69.6,322.0
1073428,5,1.4,74.8,325.2
1073628,4,5.5,119.75,476.5
1073659,6,2.5,65.33333333333333,280.8333333333333
1073764,5,3.2,50.0,184.2
1073809,4,3.0,85.0,347.25
1073830,5,3.0,86.4,350.0
1073932,4,5.25,107.75,429.75
1074210,4,4.0,75.75,302.5
1074304,4,2.25,69.25,284.75
1074328,3,2.6666666666666665,86.0,386.3333333333333
1074331,5,1.6,75.4,310.8
1074456,5,3.0,77.6,320.6
1074703,1,12.0,163.0,643.0
1074721,5,5.6,81.8,331.4
1074783,4,3.0,76.5,321.5
1075051,4,4.25,105.0,440.25
1075178,2,6.5,131.5,585.5
1075194,6,2.0,58.666666666666664,242.0
1075243,6,2.6666666666666665,51.0,235.83333333333334
1075287,4,3.75,79.5,351.0
1075294,3,3.3333333333333335,94.33333333333333,418.0
1075337,4,4.25,107.75,469.75
1075424,4,5.0,101.0,368.5
1075446,4,3.5,90.25,367.0
1075450,3,3.0,59.0,284.6666666666667
1075554,4,2.75,53.25,229.75
1075584,5,3.4,67.8,277.4
1075656,6,2.6666666666666665,102.16666666666667,394.3333333333333
